img,name,direct,geschlecht,id,href,ageGroup,lastnamefirst,federalState,party,job,office
/blueprint/servlet/resource/image/864422/3x4/108/144/c6008b40935021c69e35e530fad1abd8/DA7CC81D2E22BDC30F0BEF583A4AE8EB/lenkert_ralph_gross.jpg,Ralph Lenkert,0,männlich,857698,/abgeordnete/biografien/L/lenkert_ralph-857698,55 - 59 Jahre,"Lenkert, Ralph",Thüringen,Gruppe Die Linke,Maschinenbautechniker,<Element p at 0x16ec95740>
/blueprint/servlet/resource/image/864412/3x4/108/144/921e6b2486ec72bde0830caee95a389d/78163614521057D0552EE730EB201B68/loetzsch_gesine_gross.jpg,Dr. Gesine Lötzsch,1,weiblich,857662,/abgeordnete/biografien/L/loetzsch_gesine-857662,60 - 64 Jahre,"Lötzsch, Dr. Gesine",Berlin,Gruppe Die Linke,Philologin,<Element p at 0x16e6ef540>
/blueprint/servlet/resource/image/864516/3x4/108/144/545ce25677c3f12d699285691b0ba055/741114EEFA96095ABCE0BA738F4B48B6/moehring_cornelia_gross.jpg,Cornelia Möhring,0,weiblich,857724,/abgeordnete/biografien/M/moehring_cornelia-857724,60 - 64 Jahre,"Möhring, Cornelia",Schleswig-Holstein,Gruppe Die Linke,Diplom-Sozialökonomin,<Element p at 0x16ed0f980>
/blueprint/servlet/resource/image/864928/3x4/108/144/d004bc5b978c67c340e55a9fbbfd6c42/C706B28E9B1E861A1BBCEFE5E3BD914F/pau_petra_gross.jpg,Petra Pau,0,weiblich,857870,/abgeordnete/biografien/P/pau_petra-857870,60 - 64 Jahre,"Pau, Petra",Berlin,Gruppe Die Linke,Lehrerin,<Element p at 0x16ec71180>
/blueprint/servlet/resource/image/864924/3x4/108/144/fc77bf6c6fff52847e551a60daaf6053/1431F8E14AC8E35B9B286A85D776DC72/pellmann_soeren_gross.jpg,Sören Pellmann,1,männlich,857858,/abgeordnete/biografien/P/pellmann_soeren-857858,45 - 49 Jahre,"Pellmann, Sören",Sachsen,Gruppe Die Linke,Grund- und Förderschullehrer,<Element p at 0x170ba6740>
/blueprint/servlet/resource/image/864922/3x4/108/144/362c8e372d70f5b4e29d9bdf0a4e5139/4D29FF471E4D2DE4035484FC7B757CBC/perli_victor_gross.jpg,Victor Perli,0,männlich,857872,/abgeordnete/biografien/P/perli_victor-857872,40 - 44 Jahre,"Perli, Victor",Niedersachsen,Gruppe Die Linke,Politikwissenschaftler,<Element p at 0x17059fcc0>
/blueprint/servlet/resource/image/862340/3x4/108/144/bb88ce3f5bb2ee0f1d37027a36a5b100/8FF2F17F8A2741E14419CF6FAE555E97/reichinnek_heidi.jpg,Heidi Reichinnek,0,weiblich,861074,/abgeordnete/biografien/R/reichinnek_heidi-861074,35 - 39 Jahre,"Reichinnek, Heidi",Niedersachsen,Gruppe Die Linke,pädagogische Mitarbeiterin Jugendhilfe,<Element p at 0x16e951c40>
/blueprint/servlet/resource/image/864202/3x4/108/144/ba446455b93deca885511decb073efa9/F685E44A09147C01F55723EBF562B3FD/renner_martina_gross.jpg,Martina Renner,0,weiblich,857908,/abgeordnete/biografien/R/renner_martina-857908,55 - 59 Jahre,"Renner, Martina",Thüringen,Gruppe Die Linke,,<Element p at 0x1708ec8c0>
/blueprint/servlet/resource/image/861934/3x4/108/144/5b26c151e0c52140dbe629d01df7397f/93FBB42773A29B91C74E865840468ACA/abdi_sanae.jpg,Sanae Abdi,1,weiblich,861028,/abgeordnete/biografien/A/abdi_sanae-861028,35 - 39 Jahre,"Abdi, Sanae",Nordrhein-Westfalen,SPD,Vertrags- und Finanzmanagerin,<Element p at 0x16ed53d80>
/blueprint/servlet/resource/image/864206/3x4/108/144/f00773b81c66a974942bbc945b7f4126/283726F53785B8132DF2949DF73651B0/riexinger_bernd_gross.jpg,Bernd Riexinger,0,männlich,857886,/abgeordnete/biografien/R/riexinger_bernd-857886,65 - 69 Jahre,"Riexinger, Bernd",Baden-Württemberg,Gruppe Die Linke,Bankkaufmann,<Element p at 0x16e7bca00>
/blueprint/servlet/resource/image/865916/3x4/108/144/2e9ab75d9594b06e0c8fe88ba9e9130c/35301DABE4EC8DD7B15E2A150CC84160/ahmetovic_adis.jpg,Adis Ahmetović,1,männlich,861876,/abgeordnete/biografien/A/ahmetovic_adis-861876,30 - 34 Jahre,"Ahmetović, Adis",Niedersachsen,SPD,Angestellter,<Element p at 0x17056dac0>
/blueprint/servlet/resource/image/864778/3x4/108/144/3efcbccabb05ff285e99dc410d141176/12B4E86917E9B3AEE81595C71A91D3A9/sitte_petra_gross.jpg,Dr. Petra Sitte,0,weiblich,858018,/abgeordnete/biografien/S/sitte_petra-858018,60 - 64 Jahre,"Sitte, Dr. Petra",Sachsen-Anhalt,Gruppe Die Linke,Diplom-Ökonomin,<Element p at 0x170a51180>
/blueprint/servlet/resource/image/869604/3x4/108/144/4a9c3c200052c063092baa2d78e104/CEC8DAC1561C61014A5CEF4A048606C1/alabali_radovan_reem.jpg,Reem Alabali-Radovan,1,weiblich,860830,/abgeordnete/biografien/A/alabali_radovan_reem-860830,30 - 34 Jahre,"Alabali-Radovan, Reem",Mecklenburg-Vorpommern,SPD,Politikwissenschaftlerin,<Element p at 0x16e6a3dc0>
/blueprint/servlet/resource/image/864966/3x4/108/144/4220cfc15dd1004cf7c30280a22a83ef/1F1B32E72CBF6B623B03E01CC0BFB377/vogler_kathrin_gross.jpg,Kathrin Vogler,0,weiblich,858124,/abgeordnete/biografien/V/vogler_kathrin-858124,60 - 64 Jahre,"Vogler, Kathrin",Nordrhein-Westfalen,Gruppe Die Linke,Geschäftsführerin,<Element p at 0x16eb97b40>
/blueprint/servlet/resource/image/862522/3x4/108/144/c56d90b849d0da83d70afc2aad574c2a/E566265B784DB604A405602C6586EE76/andres_dagmar.jpg,Dagmar Andres,0,weiblich,860980,/abgeordnete/biografien/A/andres_dagmar-860980,50 - 54 Jahre,"Andres, Dagmar",Nordrhein-Westfalen,SPD,Referentin,<Element p at 0x16ea56e40>
/blueprint/servlet/resource/image/867114/3x4/108/144/8fe935008dff13cbab55eeea1f5878dc/99665A2B173B0216EB8845339F48A66F/wissler_janine.jpg,Janine Wissler,0,weiblich,861432,/abgeordnete/biografien/W/wissler_janine-861432,40 - 44 Jahre,"Wissler, Janine",Hessen,Gruppe Die Linke,Diplom-Politikwissenschaftlerin,<Element p at 0x16e932100>
/blueprint/servlet/resource/image/864074/3x4/108/144/f02edc5dbec51139795dfc21fae115e4/D709BA138D756C398C5E2084255E473F/annen_niels_bild.jpg,Niels Annen,0,männlich,857106,/abgeordnete/biografien/A/annen_niels-857106,50 - 54 Jahre,"Annen, Niels",Hamburg,SPD,"Historiker, Politikwissenschaftler (M.I.P.P.)",<Element p at 0x16e789a00>
/blueprint/servlet/resource/image/863072/3x4/108/144/5f229293963f420ba64ed558be479fda/0DA0DF5DF23327FA8502BF8779A352D1/arlt_johannes.jpg,Johannes Arlt,1,männlich,860828,/abgeordnete/biografien/A/arlt_johannes-860828,35 - 39 Jahre,"Arlt, Johannes",Mecklenburg-Vorpommern,SPD,Berufsoffizier,<Element p at 0x1708488c0>
/blueprint/servlet/resource/image/864568/3x4/108/144/472aeffa39e6d220f4a4a6939dbef576/40906A99D696A71C6C96E885C59E2C1D/baehrens_heike_gross.jpg,Heike Baehrens,0,weiblich,857144,/abgeordnete/biografien/B/baehrens_heike-857144,65 - 69 Jahre,"Baehrens, Heike",Baden-Württemberg,SPD,Diakonin,<Element p at 0x16e791080>
/blueprint/servlet/resource/image/864616/3x4/108/144/4e277e94b5a43c66c430c395896e2832/635B3492537C1E867501689C1B67DF18/bahr_ulrike_bild.jpg,Ulrike Bahr,0,weiblich,857152,/abgeordnete/biografien/B/bahr_ulrike-857152,55 - 59 Jahre,"Bahr, Ulrike",Bayern,SPD,Mittelschullehrerin,<Element p at 0x1702c97c0>
/blueprint/servlet/resource/image/861954/3x4/108/144/43f3d7698781fe29432f13c0399d4ad6/A77CAC3C99AEDF7C4CA6E5EAF4CCA86C/baldy_daniel.jpg,Daniel Baldy,1,männlich,861186,/abgeordnete/biografien/B/baldy_daniel-861186,25 - 29 Jahre,"Baldy, Daniel",Rheinland-Pfalz,SPD,Lehrer,<Element p at 0x170620b40>
/blueprint/servlet/resource/image/864578/3x4/108/144/8943bafb7fa39e97d78c696625adb425/16697B431C637FA809AD256A5995E989/baradari_nezahat_bild.jpg,Nezahat Baradari,0,weiblich,857122,/abgeordnete/biografien/B/baradari_nezahat-857122,55 - 59 Jahre,"Baradari, Nezahat",Nordrhein-Westfalen,SPD,Fachärztin für Kinder- und Jugendmedizin,<Element p at 0x16eaaa180>
/blueprint/servlet/resource/image/864582/3x4/108/144/9f91acf88faaad3b74fb553050d101ef/44A13FBB4563B2D9EDC0134B8F2C6DB0/bartol_soeren_gross.jpg,Sören Bartol,1,männlich,857132,/abgeordnete/biografien/B/bartol_soeren-857132,45 - 49 Jahre,"Bartol, Sören",Hessen,SPD,Diplom-Politologe,<Element p at 0x16ec710c0>
/blueprint/servlet/resource/image/920074/3x4/108/144/5c7d0683440c6f6bf6b42915b417ddc3/2985FE9C4E42E949FF952C3D9C05B462/bartz_alexander_gross.jpg,Alexander Bartz,0,männlich,920072,/abgeordnete/biografien/B/bartz_alexander-920072,35 - 39 Jahre,"Bartz, Alexander",Niedersachsen,SPD,Betriebswirt,<Element p at 0x1705d2d00>
/blueprint/servlet/resource/image/864534/3x4/108/144/576e7b7cee34f367e48471f1ffca42d9/76C14F3ED056538EAAEE525D040E432A/bas_baerbel_gross.jpg,Bärbel Bas,1,weiblich,857120,/abgeordnete/biografien/B/bas_baerbel-857120,55 - 59 Jahre,"Bas, Bärbel",Nordrhein-Westfalen,SPD,Personalmanagement-Ökonomin (VWA),<Element p at 0x16e94dac0>
/blueprint/servlet/resource/image/865932/3x4/108/144/d3bdf00631fcf58fa266a1a54832d675/E637DACDA260CEBFE37B6792CEEED637/becker_holger.jpg,Dr. Holger Becker,1,männlich,861440,/abgeordnete/biografien/B/becker_holger-861440,55 - 59 Jahre,"Becker, Dr. Holger",Thüringen,SPD,Physiker / wissenschaftlicher Leiter,<Element p at 0x16e82c0c0>
/blueprint/servlet/resource/image/861972/3x4/108/144/931bb598a99904f7a4a3bbabcdd59693/54DE9E1206C17894C9683E7767E7225A/berghahn_juergen.jpg,Jürgen Berghahn,1,männlich,861088,/abgeordnete/biografien/B/berghahn_juergen-861088,60 - 64 Jahre,"Berghahn, Jürgen",Nordrhein-Westfalen,SPD,Elektroinstallateur,<Element p at 0x170a51ac0>
/blueprint/servlet/resource/image/865536/3x4/108/144/8f1574c8abd4b9a8f5f0168bff01c934/F6068197E0A8B8FA82F0BD428ABA6EED/bergt_bengt.jpg,Bengt Bergt,1,männlich,861374,/abgeordnete/biografien/B/bergt_bengt-861374,40 - 44 Jahre,"Bergt, Bengt",Schleswig-Holstein,SPD,Redakteur,<Element p at 0x16eb1bd40>
/blueprint/servlet/resource/image/861974/3x4/108/144/28423c8b7c09d7d9cd8ba40414523738/E27FD4ABF13A3346E22570EF3C5E9625/blankenburg_jakob.jpg,Jakob Blankenburg,1,männlich,860872,/abgeordnete/biografien/B/blankenburg_jakob-860872,25 - 29 Jahre,"Blankenburg, Jakob",Niedersachsen,SPD,Politikwissenschaftler,<Element p at 0x1702c2380>
/blueprint/servlet/resource/image/864560/3x4/108/144/2b86a603bdcbc4e3678945236141946a/F9DCACED02A7C914282B6B1487E5C2CC/breymaier_leni_gross.jpg,Leni Breymaier,0,weiblich,857186,/abgeordnete/biografien/B/breymaier_leni-857186,60 - 64 Jahre,"Breymaier, Leni",Baden-Württemberg,SPD,Einzelhandelskauffrau,<Element p at 0x16ecb8480>
/blueprint/servlet/resource/image/864558/3x4/108/144/6b748f52cb270adf2b527b390b41c527/238CA1E1ECFFE92908D211D70C6A98C1/budde_katrin_gross.jpg,Katrin Budde,0,weiblich,857170,/abgeordnete/biografien/B/budde_katrin-857170,55 - 59 Jahre,"Budde, Katrin",Sachsen-Anhalt,SPD,Diplom-Ingenieurin für Arbeitsgestaltung,<Element p at 0x1706aaa00>
/blueprint/servlet/resource/image/868682/3x4/108/144/fbfa70b9d93b45d8d7b9712263ff6be3/A6E2062F3193558FDDAF724515E6854D/cademartori_isabel.jpg,Isabel Cademartori,1,weiblich,860204,/abgeordnete/biografien/C/cademartori_dujisin_isabel-860204,35 - 39 Jahre,"Cademartori, Isabel",Baden-Württemberg,SPD,Wirtschaftspädagogin,<Element p at 0x1707c5980>
/blueprint/servlet/resource/image/864872/3x4/108/144/9052d26e24685af4ed86972e90c51ce8/8DDF46184967018EC4EBDF9C3C9B8F55/castelluci_lars_gross.jpg,Prof. Dr. Lars Castellucci,0,männlich,857236,/abgeordnete/biografien/C/castellucci_lars-857236,50 - 54 Jahre,"Castellucci, Prof. Dr. Lars",Baden-Württemberg,SPD,Hochschulprofessor,<Element p at 0x16ec15a40>
/blueprint/servlet/resource/image/862536/3x4/108/144/7e0190b1477c22f53c0b851a8d17f36a/32E6D424B232923DAD3349BEBBE719FF/cosse_juergen.jpg,Jürgen Coße,0,männlich,860994,/abgeordnete/biografien/C/cosse_juergen-860994,50 - 54 Jahre,"Coße, Jürgen",Nordrhein-Westfalen,SPD,Arbeitsvermittler,<Element p at 0x16e843200>
/blueprint/servlet/resource/image/864378/3x4/108/144/a2fb7171086340bf8a43c1be4340d47d/7772A870D860D67CF832938BFABFD9C2/daldrup_bernhard_gross.jpg,Bernhard Daldrup,0,männlich,857248,/abgeordnete/biografien/D/daldrup_bernhard-857248,65 - 69 Jahre,"Daldrup, Bernhard",Nordrhein-Westfalen,SPD,,<Element p at 0x16eaa4480>
/blueprint/servlet/resource/image/861940/3x4/108/144/b0a4aa7dd1ff57fc0b22878ac8f7302e/A281284477E66F092A2A7DB4F199C55D/aeffner_stephanie.jpg,Stephanie Aeffner,0,weiblich,860154,/abgeordnete/biografien/A/aeffner_stephanie-860154,45 - 49 Jahre,"Aeffner, Stephanie",Baden-Württemberg,Bündnis 90/Die Grünen,Diplom-Sozialarbeiterin (FH),<Element p at 0x1704a4f80>
/blueprint/servlet/resource/image/862538/3x4/108/144/f6bd877f7f65f59080b3e08ef0243578/ADF2F983986B6295DAEACE075092A4FB/demir_hakan_bild.jpg,Hakan Demir,1,männlich,861502,/abgeordnete/biografien/D/demir_hakan-861502,35 - 39 Jahre,"Demir, Hakan",Berlin,SPD,Politikwissenschaftler,<Element p at 0x1704edc40>
/blueprint/servlet/resource/image/864092/3x4/108/144/683c585f5ac6b04f1acdd5335c97bcd1/6DADFD2CA044C712A49A1ACF686CFCFC/amtsberg_luise_gross.jpg,Luise Amtsberg,0,weiblich,857104,/abgeordnete/biografien/A/amtsberg_luise-857104,35 - 39 Jahre,"Amtsberg, Luise",Schleswig-Holstein,Bündnis 90/Die Grünen,Islamwissenschaftlerin,<Element p at 0x16ecd3140>
/blueprint/servlet/resource/image/898226/3x4/108/144/12279ac9b6554cb75ab333d75ca5d113/67DF7B7AE38E64FDA6233F2F086EF505/de_ridder_daniela_gross.jpg,Dr. Daniela De Ridder,0,weiblich,898224,/abgeordnete/biografien/D/de_ridder_daniela-898224,60 - 64 Jahre,"De Ridder, Dr. Daniela",Niedersachsen,SPD,,<Element p at 0x170699700>
/blueprint/servlet/resource/image/861952/3x4/108/144/a76e387368c662969efab954cf3309ca/301476450ACEF229106E406A96802A41/audretsch_andreas.jpg,Andreas Audretsch,0,männlich,860496,/abgeordnete/biografien/A/audretsch_andreas-860496,35 - 39 Jahre,"Audretsch, Andreas",Berlin,Bündnis 90/Die Grünen,Sozialwissenschaftler,<Element p at 0x16ed60640>
/blueprint/servlet/resource/image/864372/3x4/108/144/bfeb1f4efb345be6f3eb6c5fef8ba68b/E1D2C7599465B606216E3BE63610F7B9/diaby_karamba_gross.jpg,Dr. Karamba Diaby,1,männlich,857252,/abgeordnete/biografien/D/diaby_karamba-857252,60 - 64 Jahre,"Diaby, Dr. Karamba",Sachsen-Anhalt,SPD,Diplom-Chemiker,<Element p at 0x17098db80>
/blueprint/servlet/resource/image/863074/3x4/108/144/ce510ee3dfa9fa04cedc1c9d7c2d3e87/70F0B0184B4D5BA926B13C3832A3197F/aussendorf_maik.jpg,Maik Außendorf,0,männlich,860932,/abgeordnete/biografien/A/aussendorf_maik-860932,50 - 54 Jahre,"Außendorf, Maik",Nordrhein-Westfalen,Bündnis 90/Die Grünen,IT-Unternehmer,<Element p at 0x170ad4400>
/blueprint/servlet/resource/image/865822/3x4/108/144/3dc0d8dd2d24293c0a4add49a7c2225d/F70B2590C94C5A38D7C4D5A722CF1C0C/diedenhofen_martin.jpg,Martin Diedenhofen,0,männlich,861190,/abgeordnete/biografien/D/diedenhofen_martin-861190,25 - 29 Jahre,"Diedenhofen, Martin",Rheinland-Pfalz,SPD,Student,<Element p at 0x16e789e40>
/blueprint/servlet/resource/image/863292/3x4/108/144/d878670d4bc6cc175ac99be8a1955858/3A8376C1D248B972EDF24EDB23014CDA/bacherle_tobias.jpg,Tobias B. Bacherle,0,männlich,860138,/abgeordnete/biografien/B/bacherle_tobias-860138,25 - 29 Jahre,"Bacherle, Tobias B.",Baden-Württemberg,Bündnis 90/Die Grünen,Politikwissenschaftler,<Element p at 0x16ec71d00>
/blueprint/servlet/resource/image/862540/3x4/108/144/f2ee1392d39ad967d95ac87de8412ff7/7A23E4BFF1F45A1DC843926BC162C6F4/dieren_jan.jpg,Jan Dieren,1,männlich,861096,/abgeordnete/biografien/D/dieren_jan-861096,30 - 34 Jahre,"Dieren, Jan",Nordrhein-Westfalen,SPD,Rechtsanwalt,<Element p at 0x1704acfc0>
/blueprint/servlet/resource/image/864566/3x4/108/144/fe88631f30e5c578e92b3eb017f7c9e1/A8D5C7DC6D6427A9479641B4039E33ED/badum_lisa_gross.jpg,Lisa Badum,0,weiblich,857148,/abgeordnete/biografien/B/badum_lisa-857148,40 - 44 Jahre,"Badum, Lisa",Bayern,Bündnis 90/Die Grünen,Politikwissenschaftlerin,<Element p at 0x16e5b1180>
/blueprint/servlet/resource/image/864360/3x4/108/144/976b45ef45b81b6abff9436da9738c72/68F9F7535BEF2EBDDFDA61D603B2A0BE/dilcher_esther_gross.jpg,Esther Dilcher,1,weiblich,857244,/abgeordnete/biografien/D/dilcher_esther-857244,55 - 59 Jahre,"Dilcher, Esther",Hessen,SPD,Rechtsanwältin und Notarin,<Element p at 0x16e6620c0>
/blueprint/servlet/resource/image/862000/3x4/108/144/345f48c15ca4437546ee278b9b683fe5/A30EF9BF5A5621E0D6B4547A8E89E55F/bar_karl.jpg,Karl Bär,0,männlich,860334,/abgeordnete/biografien/B/baer_karl-860334,35 - 39 Jahre,"Bär, Karl",Bayern,Bündnis 90/Die Grünen,Agrarökonom,<Element p at 0x16e8729c0>
/blueprint/servlet/resource/image/864380/3x4/108/144/8c7b24f386ef14f2dafc6f982123d5e8/64BDBED04E0AA4E16804D16C1A6DD885/dittmar_sabine_gross.jpg,Sabine Dittmar,0,weiblich,857240,/abgeordnete/biografien/D/dittmar_sabine-857240,55 - 59 Jahre,"Dittmar, Sabine",Bayern,SPD,Ärztin,<Element p at 0x1708f62c0>
/blueprint/servlet/resource/image/864550/3x4/108/144/9e575de462bbda5653f342b79c643c13/D3E06C1EDFCE9B8B64EE158CD4F06BC2/baerbock_annalena_gross.jpg,Annalena Baerbock,0,weiblich,857150,/abgeordnete/biografien/B/baerbock_annalena-857150,40 - 44 Jahre,"Baerbock, Annalena",Brandenburg,Bündnis 90/Die Grünen,Völkerrechtlerin,<Element p at 0x16e7fe940>
/blueprint/servlet/resource/image/862028/3x4/108/144/37bdea7db72c1b6079146e11b33066cf/BCE04B8ECAA6801E3D737BE2372787E7/doring_felix.jpg,Felix Döring,1,männlich,860648,/abgeordnete/biografien/D/doering_felix-860648,30 - 34 Jahre,"Döring, Felix",Hessen,SPD,Lehrer,<Element p at 0x1704c7cc0>
/blueprint/servlet/resource/image/865586/3x4/108/144/248d66d7e007cdaa3c5e0a92b9595b57/B2CA287AD849EB5E51B8D95D3732E38E/banaszak_felix_gross.jpg,Felix Banaszak,0,männlich,860904,/abgeordnete/biografien/B/banaszak_felix-860904,30 - 34 Jahre,"Banaszak, Felix",Nordrhein-Westfalen,Bündnis 90/Die Grünen,Sozial- und Kulturanthropologe,<Element p at 0x170b8ab40>
/blueprint/servlet/resource/image/863116/3x4/108/144/d8a514471b63a860774e4a0090581d78/1505B88417A20B7660DCCA83EC8DAF31/drossmann_falko.jpg,Falko Droßmann,1,männlich,861608,/abgeordnete/biografien/D/drossmann_falko-861608,50 - 54 Jahre,"Droßmann, Falko",Hamburg,SPD,Oberstleutnant der Luftwaffe,<Element p at 0x17078ea00>
/blueprint/servlet/resource/image/864588/3x4/108/144/d64c4081c7caa382744eff106f25410c/51E1056B82DAD9CF9C4B83B3DFD9E5DB/bayram_canan_gross.jpg,Canan Bayram,1,weiblich,857156,/abgeordnete/biografien/B/bayram_canan-857156,55 - 59 Jahre,"Bayram, Canan",Berlin,Bündnis 90/Die Grünen,Rechtsanwältin,<Element p at 0x1705e4c80>
/blueprint/servlet/resource/image/862542/3x4/108/144/3f2b6ec686cc10d7f59effff80ca4fe1/E1CA3B27BCDC40B3686AF181500C9E61/echeverria_axel.jpg,Axel Echeverria,1,männlich,860998,/abgeordnete/biografien/E/echeverria_axel-860998,40 - 44 Jahre,"Echeverria, Axel",Nordrhein-Westfalen,SPD,Angestellter,<Element p at 0x16e69c040>
/blueprint/servlet/resource/image/861968/3x4/108/144/a73405271bf5792c07079446265490e1/0E6BC257CE077D58F67C381FF1E51242/beck_katharina.jpg,Katharina Beck,0,weiblich,860700,/abgeordnete/biografien/B/beck_katharina-860700,40 - 44 Jahre,"Beck, Katharina",Hamburg,Bündnis 90/Die Grünen,Unternehmensberaterin für Nachhaltigkeit,<Element p at 0x1709e28c0>
/blueprint/servlet/resource/image/862038/3x4/108/144/fdaecca35e8aace15996b405aa8fa742/4792D51DCD8C33CDB3D89D42BA9D0F20/eichwede_sonja.jpg,Sonja Eichwede,1,weiblich,860474,/abgeordnete/biografien/E/eichwede_sonja-860474,35 - 39 Jahre,"Eichwede, Sonja",Brandenburg,SPD,Richterin,<Element p at 0x170957440>
/blueprint/servlet/resource/image/867104/3x4/108/144/512188c230faa117343287772f35eff3/53F4DA6A745C39D8F952CEA0421B3D6A/benner_lukas.jpg,Lukas Benner,0,männlich,861470,/abgeordnete/biografien/B/benner_lukas-861470,25 - 29 Jahre,"Benner, Lukas",Nordrhein-Westfalen,Bündnis 90/Die Grünen,Jurist,<Element p at 0x1707ea080>
/blueprint/servlet/resource/image/862044/3x4/108/144/fb2acf9e8feb92e34b81850ce89a72ca/6287B3F3D7A41860104FC475D7BF34FD/engelhardt_heike.jpg,Heike Engelhardt,0,weiblich,860228,/abgeordnete/biografien/E/engelhardt_heike-860228,60 - 64 Jahre,"Engelhardt, Heike",Baden-Württemberg,SPD,Redakteurin,<Element p at 0x16e7b89c0>
/blueprint/servlet/resource/image/864538/3x4/108/144/f956cd0cfe1acf5e0cf112be9ccaeff7/C89BF6E0A017B880B2E219B0F03CFFC8/brantner_Franziska_gross.jpg,Dr. Franziska Brantner,1,weiblich,857200,/abgeordnete/biografien/B/brantner_franziska-857200,40 - 44 Jahre,"Brantner, Dr. Franziska",Baden-Württemberg,Bündnis 90/Die Grünen,Sozialwissenschaftlerin,<Element p at 0x16e672440>
/blueprint/servlet/resource/image/864450/3x4/108/144/e9c3d633562d2d57d69941a1c5c82680/344634176923B1C20239229ED8210FC9/esdar_wiebke_gross.jpg,Dr. Wiebke Esdar,1,weiblich,857288,/abgeordnete/biografien/E/esdar_wiebke-857288,40 - 44 Jahre,"Esdar, Dr. Wiebke",Nordrhein-Westfalen,SPD,Diplom-Psychologin,<Element p at 0x16eba8c80>
/blueprint/servlet/resource/image/864610/3x4/108/144/e5583fe95b0c61c3ea85bc00c7a8b640/BCC655596BCE94FEFE72ABBD82C9C9A7/brugger_agnieszka_gross.jpg,Agnieszka Brugger,0,weiblich,857182,/abgeordnete/biografien/B/brugger_agnieszka-857182,35 - 39 Jahre,"Brugger, Agnieszka",Baden-Württemberg,Bündnis 90/Die Grünen,,<Element p at 0x170b12d00>
/blueprint/servlet/resource/image/864458/3x4/108/144/8982c862c14412b4875f0e2bc736270d/AC3C0F61E29513C4E09722585888CBFA/esken_saskia_gross.jpg,Saskia Esken,0,weiblich,857280,/abgeordnete/biografien/E/esken_saskia-857280,60 - 64 Jahre,"Esken, Saskia",Baden-Württemberg,SPD,Informatikerin,<Element p at 0x1707ada00>
/blueprint/servlet/resource/image/873940/3x4/108/144/404d15c201af836cfe79a40072387cd0/66C64DDEFADF85CA980B522906EBAA23/bsirske_frank.jpg,Frank Bsirske,0,männlich,860818,/abgeordnete/biografien/B/bsirske_frank-860818,70 und älter,"Bsirske, Frank",Niedersachsen,Bündnis 90/Die Grünen,Diplom-Politologe,<Element p at 0x16eb9e400>
/blueprint/servlet/resource/image/862548/3x4/108/144/96ba0d5e580adb7a09b169f8999dda9/FF4E6A0CE1EF764865F45B3B2AA99608/fascher_ariane.jpg,Ariane Fäscher,1,weiblich,860484,/abgeordnete/biografien/F/faescher_ariane-860484,55 - 59 Jahre,"Fäscher, Ariane",Brandenburg,SPD,Pressesprecherin,<Element p at 0x1709d8400>
/blueprint/servlet/resource/image/864874/3x4/108/144/1ba548bcb30d62816a6097b08dd3d6df/3388CD5597B46F05A3FD06C41838186F/christmann_anna_gross.jpg,Dr. Anna Christmann,0,weiblich,857222,/abgeordnete/biografien/C/christmann_anna-857222,40 - 44 Jahre,"Christmann, Dr. Anna",Baden-Württemberg,Bündnis 90/Die Grünen,Politikwissenschaftlerin,<Element p at 0x170a75900>
/blueprint/servlet/resource/image/864172/3x4/108/144/105f782a832f50e819da73c2c9433b50/23A8D1F049CD199F47B9AF689453C4B2/fechner_johannes_gross.jpg,Dr. Johannes Fechner,0,männlich,857324,/abgeordnete/biografien/F/fechner_johannes-857324,50 - 54 Jahre,"Fechner, Dr. Johannes",Baden-Württemberg,SPD,,<Element p at 0x170679a00>
/blueprint/servlet/resource/image/864362/3x4/108/144/3b5647d6d274cf1e5f9acb826df84522/07632B5913D060F72B09684ED6AD669C/dahmen_janosch_gross.jpg,Dr. Janosch Dahmen,0,männlich,857272,/abgeordnete/biografien/D/dahmen_janosch-857272,40 - 44 Jahre,"Dahmen, Dr. Janosch",Nordrhein-Westfalen,Bündnis 90/Die Grünen,Arzt/ Medizinaldirektor a. D. ,<Element p at 0x170616980>
/blueprint/servlet/resource/image/862050/3x4/108/144/757ce4a9870b4f31f7265baf3a74ad7a/477F241A747571C010038DA3C9D4399B/fiedler_sebastian_bild.jpg,Sebastian Fiedler,1,männlich,861716,/abgeordnete/biografien/F/fiedler_sebastian-861716,50 - 54 Jahre,"Fiedler, Sebastian",Nordrhein-Westfalen,SPD,Kriminalbeamter,<Element p at 0x1706a9b40>
/blueprint/servlet/resource/image/864384/3x4/108/144/fb76084159726ecd1230e83a84cc2c1d/0681DDD8A177B4A6F9EF63AB8E65415B/deligoez_ekin_gross.jpg,Ekin Deligöz,0,weiblich,857242,/abgeordnete/biografien/D/deligoez_ekin-857242,50 - 54 Jahre,"Deligöz, Ekin",Bayern,Bündnis 90/Die Grünen,Diplom-Verwaltungswissenschaftlerin,<Element p at 0x16ed60d40>
/blueprint/servlet/resource/image/864150/3x4/108/144/3f52060301c1a47f940e0181060e50ea/833E21D2933C54E3FDDE6970684BF999/franke_edgar_gross.jpg,Dr. Edgar Franke,1,männlich,857306,/abgeordnete/biografien/F/franke_edgar-857306,60 - 64 Jahre,"Franke, Dr. Edgar",Hessen,SPD,Jurist,<Element p at 0x1709583c0>
